InvoiceNo,StockCode,Description,Category,Quantity,UnitPrice,InvoiceDate,CustomerID,Age,Gender,Country,SalesRep,ReturnFlag,Total
INV142676,P0106,Product 106,Books,8,46.88,09-04-2023 13:36,C003292,31,Female,Uk,SR017,0,375.04
INV192524,P0006,Product 6,electronisc,9 units,139.53,13-02-2023 03:30,C002554,35,Female,India,SR004,0,1255.77
INV192294,P0175,Product 175,Home Decor,3,94.85,15-08-2023 01:45,C002834,48,Female,Canada,SR005,0,284.55
INV117099,P0010,Product 10,Home Decor,5,475.17,02-06-2023 13:24,C004155,55,Male,Inda,SR005,0,2375.85
INV138956,P0104,Product 104,beauty ,9,963.53,15-11-2023 12:39,C000543 ,,Female,USA,SR020,0,8671.77
INV129810,P0172,Product 172,Health,6,80.94,18-05-2023 02:48,C002612,37,Male,Frnace,SR007,0,485.64
INV197699,P0172,Product 172,Health,4 units,934.97,12-11-2023 17:18,C003339 ,64,Female,Uk,SR002,0,3739.88
INV197640,P0186,Product 186,Books,4,516.36,14-04-2023 04:35,C004484,46,Male,Canada,SR001,0,2065.44
INV12946,P0099,Product 99,Electronics,5,$375.47,27-06-2023 18:44,C002243,52,Female,Germny,SR001,0,1877.35
INV182276,P0067,Product 67,Health,5,341.2,21-03-2023 06:21,C004915,68,F,U S A,SR019,0,1706
INV132502,P0137,Product 137,Electronics,7,229.3,28-01-2023 13:00,C001171,49,Male,Germany,SR001,0,1605.1
INV136912,P0060,Product 60,beauty ,6,694.28,04-12-2023 13:26,C001971,23,,France,SR003,0,4165.68
INV170670,P0054,Product 54,beauty ,1,339.64,28-04-2023 00:58,C003149,37,Male,Frnace,SR007,0,$339.64 USD
INV111201,P0044,Product 44,Fashion,3,820.24,29-08-2023 13:05,C004427,42,Female,India,SR009,0,2460.72
INV119419,P0134,Product 134,Automotive,7,709.6,25-07-2023 20:06,C001702,63,Female,India,SR009,0,4967.2
INV166061,P0186,Product 186,BOOKS,3,372.62,09-04-2023 06:43,C002953,60,Male,Austalia,SR011,0,1117.86
INV113375,P0169,Product 169,GROCERY,1,624.27,25-11-2023 18:13,C004244,53,Female,Canada,SR010,0,624.27
INV140830,P0007,Product 7,electronisc,9,854.26,10-01-2023 13:13,C003247,55,Female,Uk,SR010,0,7688.34
INV140613,P0065,Product 65,Electronics,1,484.85,15-12-2023 07:44,C000786,21,Female,Germny,SR011,0,484.85
INV144589,P0185,Product 185,electronisc,-1,270.28,45124,C000881,57,Female,India,SR001,,-270.28
INV119244,P0186,Product 186,Books,8,867.5,08-08-2023 08:31,C002553,65,Male,Australia,SR007,0,6940
INV117320,P0021,Product 21,beauty ,8,667.74,19-06-2023 20:15,C000825,55,Male,Germany,SR002,0,5341.92
INV128514,P0014,Product 14,Fashion,1,696.76,"Oct 20, 2023 03:14 AM",3094,63,MALE,Germny,SR017,0,$696.76 USD
INV132070,P0061,Product 61,home decor,4,471.6,14-10-2023 07:23,C001455,64,Female,India,SR018,0,1886.4
INV153104,P0116,Product 116,Sports,7 units,$782.45,08-02-2023 19:50,C002387,60,MALE,Germny,SR004,0,5477.15
INV196287,P0024,Product 24,Home Decor,2,627.29,30-10-2023 12:21,C001040,34,Female,India,SR005,0,1254.58
INV154351,P0070,Product 70,Automotive,9,38.2,10-12-2023 05:48,C004078,49,Female,Uk,SR018,0,343.8
INV178275,P0136,Product 136,Beauty,1,403.39,15-06-2023 13:35,,52,Male,Germany,SR013,0,403.39
INV118714,P0028,Product 28,Toys,7 units,698.11,25-04-2023 17:21,C003101,19,Male,USA,SR005,0,4886.77
INV173477,P0104,Product 104,beauty ,8,881.04,"Jul 13, 2023 06:27 PM",C000346,64,Male,USA,SR014,0,7048.32
INV137622,P0057,Product 57,Automotive,1,237.02,08-08-2023 04:30,,34,Female,Inda,SR006,,$237.02 USD
INV181311,P0044,Product 44,Fashion,1,345.26,11-09-2023 17:41,C003798,30,Male,Germny,SR013,0,345.26
INV169873,P0050,Product 50,Books,4,832.84,25-06-2023 20:08,C003107,44,Female,Frnace,SR002,0,3331.36
INV145382,P0095,Product 95,Beauty,2,298.53,16-02-2023 15:59,C001986,67,Female,Austalia,SR009,0,597.06
INV123507,P0166,Product 166,Fashion ,1,112.24,09-11-2023 09:08,C000361,31,Male,Canad,SR018,0,112.24
INV140538,P0028,Product 28,Toys,4,419.13,45084,C003738,24,Male,Canada,SR008,0,1676.52
INV139948,P0007,Product 7,ELECTRONISC,6,279.23,13-12-2023 14:14,C000238,36,Female,Untied States,SR004,0,1675.38
INV119359,P0186,Product 186,Books,1,899.53,"Nov 12, 2023 09:49 AM",C003382,35,Female,UK,SR001,0,899.53
INV156717,P0182,Product 182,Toys,9,394.1,44979,,54,Male,Inda,SR006,0,3546.9
INV156284,P0155,Product 155,Beauty,5,232.74,04-11-2023 14:00,C001328,31,Female,Inda,SR008,0,1163.7
INV173131,P0152,Product 152,Toyz,1 units,405.02,08-02-2023 12:05,C002475,42,Female,Germany,SR001,0,405.02
INV177009,P0149,Product 149,Beauty,1,656.92,15-04-2023 10:26,C001843,52,Male,Frnace,SR020,0,656.92
INV195224,P0118,Product 118,Toys,-2,406.61,27-07-2023 10:18,C001403,18,Female,Australia,SR012,1,-813.22
INV108338,P0066,Product 66 ***,Toys,2,40.77,29-04-2023 08:29,C003513,57,Female,Germany,SR004,0,81.54
INV132842,P0082,Product 82,HEALTH,3 units,580.33,45029,988,63,Female,Australia,SR019,0,1740.99
INV115682,P0139,Product 139,Fashon,9,449.51,21-05-2023 07:14,C003699,45,Female,Inda,SR001,0,4045.59
INV175551,P0098,Product 98,Home Decor,9,$985.06,12-03-2023 13:29,C003742,26,Female,Uk,SR003,0,8865.54
INV149533,P0166,Product 166,Fashion,6,107.35,14-03-2023 14:26,C002935,52,Male,India,SR007,0,644.1
INV167067,P0073,Product 73,Automotive,8,167.26,45271,C004299,52,Female,Uk,SR019,0,1338.08
INV110464,P0176,Product 176,Sports,5,750.65,01-12-2023 12:40,C004944,51,Female,France,SR008,0,3753.25
INV160777,P0073,,Automotive,3 units,938.27,13-02-2023 20:47,C002500,54,Female,Untied States,SR013,0,2814.81
INV187611,P0105,Product 105,beauty ,2,672.73,45210,C004211 ,33,male,Inda,SR020,0,1345.46
INV194813,P0073,Product 73,AUTOMOTIVE,8,$791.17,11-01-2023 23:57,C003842,48,Male,Germny,SR017,0,6329.36
INV103698,P0138,Product 138,BOOKS,9,362.23,31-10-2023 16:09,C000364,52,Female,Canada,SR011,0,3260.07
INV113603,P0154,Product 154,Fashion,8,894.93,45098,C003864,34,Male,Canada,SR003,0,7159.44
INV185262,P0118,Product 118,Toys,4,229.85,45147,,23,Male,Frnace,SR002,0,919.4
INV139285,P0077,Product 77,Beauty,2,880.86,03-08-2023 06:15,C000194,57,Female,UK,SR011,0,1761.72
INV121228,P0024,Product 24,Home Decor,3,523,16-02-2023 01:30,C000781 ,,Male,Untied States,SR002,0,1569
INV159233,P0076,Product 76 ###,Electronics,5,$623.38,25-09-2023 07:20,C004798 ,45,Female,Canada,SR007,0,3116.9
INV163955,P0161,Product 161,Sports,5,332.77,12-08-2023 00:41,2225,36,Female,Canad,SR008,0,1663.85
INV160536,P0020,Product 20,GROCERY,7,117.92,23-05-2023 16:14,C003753,55,Female,USA,SR013,0,825.44
INV143572,P0171,Product 171,Electronics,6 units,606.41,15-05-2023 18:54,C000669,25,Male,India,SR004,0,3638.46
INV107055,P0039,Product 39,SPORTS,4,140.95,27-05-2023 17:32,C004365,65,Male,Australia,SR008,0,563.8
INV173181,P0076,Product 76,Electronics,3,108.52,45249,C004111,45,Male,Uk,SR019,0,325.56
INV12955,P0170,Product 170,GROCERY,8,714.54,09-02-2023 07:11,C002663,30,Female,Germany,SR002,0,5716.32
INV126894,P0175,Product 175,Home Decor,2,609.55,44941,C004140,36,Male,UK,SR002,0,1219.1
INV14092,P0156,Product 156,Electronics,5,817.81,26-12-2023 11:53,C004209,23,Female,India,SR016,0,4089.05
INV163272,P0099,Product 99,Electronics,4,571.92,45020,C002453,49,Male,Frnace,SR016,0,2287.68
INV155232,P0042,Product 42,Automotive,3,319.49,09-02-2023 10:21,C001801,24,Female,Austalia,SR007,0,958.47
INV190125,P0164,Product 164,Grocery,4,754.81,20-03-2023 02:22,C001553,,Female,Germany,SR002,0,3019.24
INV134417,P0012,Product 12,Fashon,2,47.39,08-07-2023 04:43,C000756,68,Male,UK,SR009,0,94.78
INV179349,P0036,Product 36,Automotive,4,401.62,13-02-2023 03:02,,63,F,Canad,SR015,0,1606.48
INV180277,P0170,Product 170,GROCERY,9 units,877.83,14-08-2023 07:10,4534,65,Male,Canada,SR009,0,7900.47
INV189638,P0116,Product 116  - damaged,Sports,8,250.61,31-12-2023 17:40,C002598,54,Male,Untied States,SR005,,2004.88
INV158339,P0064,Product 64,home decor,2,908.9,45184,C003153,52,Female,Frnace,SR019,0,1817.8
INV162002,P0159,Product 159,Fashon,6,286.74,45218,C000242,62,Male,Untied States,SR003,0,1720.44
INV165516,P0127,Product 127,Electronics,8,$820.15,23-11-2023 21:44,C004187,30,Male,Inda,SR003,0,6561.2
INV144225,P0159,Product 159,Fashon,8,264.88,"Sep 20, 2023 01:03 PM",C002096,55,Female,Austalia,SR008,0,2119.04
INV194417,P0018,Product 18,Toyz,2,625.36,"Jan 01, 2023 06:33 PM",C001781,66,Female,Canada,SR018,0,1250.72
INV173650,P0198,Product 198,Health,4,987.26,03-03-2023 10:37,C002436,69,Male,Frnace,SR012,0,3949.04
INV135356,P0141,Product 141,HEALTH,3,379.16,"Mar 16, 2023 10:00 AM",C003844,56,Female,U S A,SR005,0,1137.48
INV115211,P0164,Product 164,Grocery,4,136.97,45091,C003963,47,Female,Uk,SR005,0,547.88
INV139467,P0064,Product 64,home decor,6 units,816.74,"Apr 18, 2023 12:41 PM",C001999 ,69,Female,Germny,SR002,0,4900.44
INV157109,P0035,Product 35,Fashon,1,$635.42,14-04-2023 07:25,C003405,66,Female,Australia,SR001,0,635.42
INV108533,P0140,Product 140,BEAUTY ,5,704.72,12-04-2023 04:59,C001293,66,Male,Germny,SR008,0,3523.6
INV167095,P0136,Product 136,Beauty,4,58.72,"Sep 14, 2023 01:42 PM",C002491,24,Female,Inda,SR002,0,234.88
INV121104,P0193,Product 193,Electronics,4,398.52,44928,C003462,64,Male,Australia,SR012,0,1594.08
INV163836,P0025,Product 25,Beauty,4,108.17,09-07-2023 03:37,1428,23,Female,Australia,SR004,0,432.68
INV177675,P0027,Product 27,Health,9,996.3,03-05-2023 06:36,C001896,31,Female,Uk,SR018,0,8966.7
INV119479,P0008,Product 8,Sports,-4,949.44,45284,,55,Male,Untied States,SR005,1,-3797.76
INV12191,P0169,Product 169,GROCERY,8,157.77,26-12-2023 19:15,,35,Female,UK,SR010,0,1262.16
INV192957,P0187,Product 187,Home Decor,4,975.99,22-08-2023 09:35,C002016,18,F,U S A,SR019,0,3903.96
INV10594,P0035,Product 35,Fashon,2,138.97,01-08-2023 23:34,C004095,28,Female,Frnace,SR019,0,277.94
INV160482,P0055,Product 55,Automotive,3,52.9,44995,C004875,,Female,UK,SR009,0,158.7
INV153464,P0168,Product 168,electronisc,5,365.64,16-03-2023 18:26,C004141,28,Male,Australia,SR001,0,1828.2
INV185283,P0149,,Beauty,4,483.09,30-10-2023 21:02,C001278,67,Female,France,SR019,0,1932.36
INV100551,P0077,Product 77,Beauty ,1,546.62,11-04-2023 21:17,C004847,41,Male,USA,SR005,0,546.62
INV122087,P0072,Product 72,Toyz,4,903.46,"Dec 23, 2023 10:02 PM",C003715,49,Female,Canad,SR006,0,3613.84
INV115432,P0118,Product 118,Toys,3,508.55,10-05-2023 08:17,C001075,66,Female,Inda,SR011,0,1525.65
INV142371,P0179,Product 179,HEALTH,3,674.74,09-11-2023 18:57,C001616,29,MALE,Canada,SR002,0,2024.22
INV189970,P0136,Product 136,Beauty,1,470.98,11-03-2023 14:51,C002515,39,Female,Canada,SR012,,470.98
INV176374,P0143,Product 143,Toyz,5,595.81,12-08-2023 03:44,C004631,19,male,Canad,SR011,0,2979.05
INV188925,P0007,Product 7,electronisc,1,85.64,28-02-2023 02:37,C001193,54,Female,Canada,SR013,0,85.64
INV13463,P0069,Product 69,Fashon,6,39.94,31-12-2023 09:42,C001841,27,Female,Austalia,SR013,0,239.64
INV155851,P0176,Product 176,Sports,7,418.34,25-04-2023 08:10,C003125,36,Male,Untied States,SR020,0,2928.38
INV136703,P0036,Product 36,Automotive,1,952.35,24-07-2023 13:48,C000124,41,Male,UK,SR020,0,952.35
INV191924,P0157,Product 157,Electronics,7 units,$724.08,24-12-2023 00:35,C002227,27,Male,Inda,SR012,0,5068.56
INV144861,P0145,Product 145,Toys,9,344.18,44940,C002334,25,Female,Australia,SR003,0,3097.62
INV166405,P0159,Product 159,Fashon,4,716.56,45099,C004643,37,Female,Inda,SR003,0,2866.24
INV101111,P0014,Product 14,Fashion ,5,65.44,18-12-2023 16:37,C004153,64,Female,France,SR015,0,327.2
INV105718,P0066,Product 66,Toys,9,731.81,26-01-2023 11:30,C002645,32,Male,Australia,SR003,0,6586.29
INV142481,P0018,Product 18,Toyz,3,78.02,45054,,29,Female,Untied States,SR018,0,234.06
INV178361,P0036,Product 36,Automotive,8,253.27,13-04-2023 01:24,C004976,46,Female,India,SR015,0,2026.16
INV171391,P0021,Product 21,beauty ,5,41.59,24-04-2023 04:45,C001466 ,34,Female,Untied States,SR005,0,207.95
INV111298,P0069,Product 69,Fashon,1,241.09,13-06-2023 22:20,C004578,67,Male,France,SR013,0,241.09
INV149113,P0002,Product 2,beauty ,2,953.05,45084,C004353,31,Male,Untied States,SR002,0,1906.1
INV161055,P0026,Product 26,Toys,2,137.37,45207,C002499,34,Female,Austalia,SR016,0,274.74
INV191479,P0148,Product 148,TOYZ ,8,137.9,10-11-2023 15:07,C000468,45,Male,Inda,SR020,0,1103.2
INV153158,P0069,Product 69,Fashon,5,387.15,15-01-2023 02:37,C001264,19,Female,Uk,SR001,0,1935.75
INV191211,P0020,Product 20,GROCERY,7,$389.48,19-07-2023 11:26,C003426,38,Female,Inda,SR020,0,2726.36
INV145752,P0105,Product 105,BEAUTY ,6,875.37,02-04-2023 05:03,C001029,50,Male,India,SR015,1,5252.22
INV162868,P0076,Product 76,Electronics,8,501.41,15-01-2023 09:31,C000327,37,Female,India,SR010,0,4011.28
INV142440,P0123,,Fashon,-2,618.71,11-06-2023 08:24,C004246 ,47,Female,Australia,SR020,1,-1237.42
INV127688,P0018,Product 18,Toyz,1,771,04-06-2023 08:13,C002039,33,Female,Canad,SR020,0,771
INV156478,P0165,Product 165,Beauty,6,521.8,01-12-2023 23:17,C002858,64,Fem,Inda,SR001,0,3130.8
INV167427,P0159,Product 159,Fashon,4 units,700.35,31-01-2023 17:01,C000461,33,Male,Uk,SR003,0,2801.4
INV119669,P0127,Product 127,Electronics,6,10.29,18-11-2023 19:43,C001939,37,Male,Germany,SR020,0,61.74
INV181431,P0037,Product 37,beauty ,7,987.74,09-04-2023 00:14,C002386,39,Male,Inda,SR009,0,6914.18
INV170712,P0162,,electronisc,9,157.87,13-10-2023 20:14,C004904,39,Female,France,SR001,0,1420.83
INV104497,P0158,Product 158,Fashion,7,815.54 USD,28-09-2023 14:05,C000788,37,Male,Frnace,SR004,0,5708.78
INV133148,P0179,Product 179,Health,6,138.7,04-12-2023 09:09,C004580,58,Female,UK,SR002,0,832.2
INV190781,P0144,Product 144,Fashon,6,100.62,04-09-2023 04:50,C002926,38,Female,France,SR018,0,603.72
INV184962,P0159,Product 159,Beauty,6,$568.19,10-12-2023 04:45,1839,20,Female,Uk,SR017,0,3409.14
INV146348,P0074,Product 74,Home Decor,2,10.35,22-06-2023 17:09,,26,Female,Austalia,SR006,,20.7
INV127250,P0156,Product 156,Electronics,2,889.62,45101,C004599,37,Female,Untied States,SR018,0,1779.24
INV138408,P0062,Product 62,Health,3,395.59,10-08-2023 15:35,C001388,63,Female,Germny,SR014,0,1186.77
INV139286,P0066,Product 66,Toys,5 units,$757.03,20-11-2023 08:02,C000094,42,Female,Frnace,SR009,0,3785.15
INV175976,P0151,Product 151,Toyz,8,587.55,07-07-2023 18:12,C003233,56,Male,Germny,SR012,0,4700.4
INV163090,P0159,Product 159,Fashon,8,822.59,02-06-2023 20:11,C001727,63,Male,Australia,SR003,0,6580.72
INV165322,P0122,Product 122,Grocery,9 units,763.79,45130,C000985,28,Male,Uk,SR016,0,6874.11
INV198526,P0062,Product 62,Health,4,851.9,17-12-2023 02:28,C003112,50,Female,Canada,SR004,0,3407.6
INV154661,P0034,Product 34,Toys,3 units,924.31,11-05-2023 16:11,C000729,66,Male,India,SR015,0,2772.93
INV151696,P0155,Product 155,Beauty,5,841.53,08-07-2023 16:08,C000015,57,Female,Inda,SR019,0,4207.65
INV190467,P0039,Product 39,SPORTS,-1,327.63,21-01-2023 15:01,C004500,9,Female,Untied States,SR006,1,-327.63
INV111964,P0194,Product 194,GROCERY,1,804.91,04-09-2023 16:43,C000801,30,Female,Canada,SR013,0,804.91
INV142951,P0164,Product 164,Grocery,2,216.78,27-05-2023 18:41,C001554,49,Male,Frnace,SR004,0,433.56
INV172830,P0017,Product 17,Fashon,3,91.34,45100,C002306,19,Male,Frnace,SR015,0,274.02
INV147930,P0187,Product 187,Home Decor,-4,938.1,24-10-2023 21:15,C002391,69,Female,Australia,SR008,1,-3752.4
INV136213,P0191,Product 191,Toyz,3,80.68,44974,C004038,19,Female,Canada,SR013,0,242.04
INV123402,P0054,Product 54,beauty ,5,975.12,13-08-2023 18:54,C000716,27,Male,Austalia,SR012,0,4875.6
INV183295,P0140,Product 140,beauty ,3,92.6,29-08-2023 11:53,C000622,33,Female,Germny,SR002,0,277.8
INV146204,P0019,Product 19,Books,5,715.05,19-05-2023 22:37,C003142,44,Male,Australia,SR009,0,3575.25
INV184785,P0172,,Health,5,423.93,19-11-2023 07:38,C004089,24,Male,Uk,SR002,0,2119.65
INV118934,P0062,Product 62,Health,4,907.1,19-05-2023 08:19,C004075,23,Male,Canada,SR011,0,3628.4
INV127627,P0106,Product 106,Books,6,845.54,"Jul 08, 2023 12:11 PM",C002353,39,Female,U S A,SR001,0,5073.24
INV162552,P0021,Product 21,beauty ,7,438,45212,C004597,36,Female,USA,SR016,0,3066
INV165548,P0069,Product 69,Fashon,3,348.71,11-04-2023 00:40,C003169,38,Female,Austalia,SR016,0,1046.13
INV177108,P0086,Product 86,Electronics,6,764.32,44968,C003701,34,Female,India,SR002,0,4585.92
INV175426,P0138,Product 138,Books,7 units,407.29,10-04-2023 12:44,C003331,34,Female,Germny,SR015,0,2851.03
INV107470,P0035,Product 35,FASHON,5,499.27,19-03-2023 06:14,C004462,55,Male,Frnace,SR010,0,2496.35
INV116844,P0012,Product 12,Fashon,9 units,208.13,07-07-2023 07:03,C001092 ,50,Female,U S A,SR018,0,1873.17
INV102151,P0083,Product 83,Automotive,6,101.09,09-04-2023 09:51,C001406,20,Female,France,SR019,0,606.54
INV144211,P0022,Product 22,Electronics,-3,24.6,45237,C000997,57,Female,Germany,SR007,1,-73.8
INV145546,P0066,Product 66,Toys,6,444.45,"Feb 28, 2023 06:11 PM",C004524,66,Male,Frnace,SR007,0,2666.7
INV194409,P0043,Product 43,SPORTS,3,992.66,30-04-2023 08:01,C002291,19,Female,Inda,SR015,0,2977.98
INV174816,P0110,Product 110,Sports,8,994.27,45100,C000570,32,Female,Canada,SR006,0,7954.16
INV133973,P0141,Product 141,Health,6,415.97,31-07-2023 16:26,C003697,28,Male,Canada,SR001,0,2495.82
INV142705,P0097,Product 97,SPORTS,7,$939.83,03-03-2023 07:47,C000511,42,Male,Uk,SR016,0,6578.81
INV143434,P0072,Product 72,Toyz,3,982.91,45188,C002501,56,Male,India,SR004,0,2948.73
INV137534,P0183,Product 183,Automotive,6,678.98,16-01-2023 21:36,C002054,30,Male,Canada,SR007,0,4073.88
INV173149,P0134,Product 134,Automotive,9,646.15,06-05-2023 00:32,,43,Female,Inda,SR006,0,5815.35
INV159032,P0030,Product 30,SPORTS,-2,437,01-10-2023 21:33,C002664,49,Female,USA,SR009,1,-874
INV118041,P0123,,Fashon,5,538.36,29-07-2023 20:12,,42,F,Australia,SR015,1,2691.8
INV107794,P0164,Product 164,Grocery,8,538.68,30-03-2023 17:12,C002637,45,Female,UK,SR003,0,4309.44
INV128954,P0028,Product 28  [refurbished],Toys,2,330.94,45181,C002624,45,Female,Inda,SR015,0,661.88
INV127408,P0111,Product 111  [refurbished],Beauty,2,295.1,45263,,47,Female,Inda,SR001,0,590.2
INV146717,P0168,Product 168,electronisc,8 units,261.95,09-10-2023 15:09,,21,Female,France,SR008,0,2095.6
INV140421,P0141,Product 141,Health,3,349.33,11-05-2023 08:50,C001902,,Female,Australia,SR008,0,1047.99
INV179167,P0042,Product 42,Automotive,8,849.47,28-02-2023 21:34,C000770 ,23,Male,India,SR006,0,6795.76
INV132228,P0193,Product 193,Electronics,5,486.62,45084,C003281,69,Female,USA,SR013,0,2433.1
INV141199,P0067,Product 67,Health,-3,978.18,45022,C004553,31,MALE,Austalia,SR018,1,-2934.54
INV164684,P0012,Product 12,Fashon,6,858.32,29-07-2023 02:22,C003825,51,Male,Germany,SR001,0,5149.92
INV160477,P0029,Product 29,Sports,5,255.95,"Jan 02, 2023 11:48 AM",C000656,44,Male,Frnace,SR020,0,1279.75
INV189648,P0081,Product 81,Toys ,1,280.72,12-10-2023 18:14,C001129 ,35,Male,Untied States,SR015,0,280.72
INV168584,P0110,Product 110,Sports,3,914.12,24-06-2023 05:00,C003453,45,Male,Australia,SR013,0,2742.36
INV120051,P0103,Product 103,Health,2,664.87,28-12-2023 11:07,C004060,37,Female,Uk,SR014,0,1329.74
INV147275,P0157,Product 157,Electronics,6,722.93,13-06-2023 20:52,C000925,46,Male,India,SR020,0,4337.58
INV100428,P0042,Product 42,Automotive,4,606.81,17-05-2023 15:35,C002601,25,,Germny,SR005,0,2427.24
INV136763,P0189,Product 189,GROCERY,3,903.33,02-05-2023 04:54,C003129,28,Female,Canada,SR007,0,2709.99
INV138144,P0115,Product 115,electronisc,9,988.91,28-04-2023 03:51,C002669,51,Male,Austalia,SR003,0,8900.19
INV146988,P0136,Product 136,Beauty,5,319.15,17-05-2023 17:00,C001512,30,Male,Austalia,SR019,0,1595.75
INV149874,P0174,Product 174,GROCERY,2,$498.03,04-09-2023 05:46,1171,49,Male,France,SR009,0,996.06
INV106479,P0092,Product 92,HOME DECOR,1,923.74,06-05-2023 05:41,C003366,62,Female,Untied States,SR018,0,923.74
INV153034,P0033,Product 33,beauty ,9,507.23,10-08-2023 03:31,C001832,23,Male,Frnace,SR014,0,4565.07
INV142600,P0156,Product 156,Electronics,4,781.62,26-06-2023 06:27,C001068,18,Male,Canad,SR009,0,3126.48
INV172961,P0060,Product 60,beauty ,3 units,142.23,28-01-2023 11:41,C003682,,Male,Germany,SR010,0,$426.69 USD
INV143101,P0169,Product 169,GROCERY,2,213.39,14-12-2023 03:53,C002221,56,Female,Germny,SR001,0,426.78
INV188699,P0067,Product 67,Health,6,778.55,05-10-2023 00:06,C004102,39,Male,Canad,SR012,0,4671.3
INV138117,P0147,Product 147,Home Decor,-3,270.13,07-08-2023 00:21,C001339,48,Male,UK,SR003,1,-810.39
INV17747,P0018,Product 18,Toyz,5 units,220.7,44967,C000886,23,Female,Canada,SR005,0,1103.5
INV146795,P0027,Product 27,Health,3,$416.66,"Jan 24, 2023 05:35 AM",C003278,26,Female,Uk,SR009,0,1249.98
INV155368,P0097,Product 97 (,SPORTS,9,$988.61,26-02-2023 16:53,C000797,55,Male,India,SR012,0,8897.49
INV192006,P0191,Product 191,Toyz,7,267.92,07-10-2023 18:44,C002915,,Female,Canad,SR005,0,1875.44
INV103260,P0161,Product 161,Sports,7,790.57,19-05-2023 16:23,C004169,28,Female,USA,SR010,0,5533.99
INV17782,P0139,Product 139,Fashon,1,462.54,45084,C000668,18,Male,Australia,SR013,0,462.54
INV109270,P0069,Product 69,Fashon,9 units,253.01,02-08-2023 02:35,1138,36,Male,India,SR013,0,2277.09
INV196642,P0001,Product 1,Electronics,2,170.8,17-07-2023 21:05,C004492,34,Male,Germany,SR014,0,341.6
INV196362,P0060,Product 60,beauty ,2,940.74,07-10-2023 21:29,C004938,57,Male,Uk,SR004,0,1881.48
INV107664,P0054,Product 54,beauty ,5 units,840.93,01-08-2023 16:10,C000409,27,Female,Austalia,SR006,0,4204.65
INV174469,P0195,Product 195,Fashon,3,570.82,45283,C000412,56,Female,Australia,SR010,0,1712.46
INV163474,P0063,Product 63,beauty ,8,796.85,25-10-2023 14:33,C002231,64,Male,Inda,SR011,0,6374.8
