Transaction_ID,Date,Customer_ID,Customer_Age,Gender,Location,Product_Category,Product_Name,Unit_Price,Quantity,Discount_Applied,Total_Revenue,Payment_Method,Delivery_Time_Days,Customer_Rating
TXN26301,08-11-2024,CUST_19490,52,Male,USA,Electronics,Wireless Noise-Canceling Headphones,1485.06,5,0.18,6088.75,Bank Transfer,11,1.7
TXN26302,08-11-2024,CUST_12111,22,Male,Pakistan,Electronics,4K Smart TV,1425.83,5,0.27,5204.28,PayPal,5,3.2
TXN26303,08-11-2024,CUST_4910,42,Non-binary,USA,Beauty,Hair Serum,48.43,5,0.28,174.35,Credit Card,1,3.3
TXN26304,08-11-2024,CUST_10383,20,Male,India,Sports,Tennis Racket,161.51,5,0.24,613.74,Credit Card,14,1.4
TXN26305,08-11-2024,CUST_14859,31,Male,UAE,Electronics,Gaming Laptop,71.2,3,0.23,164.47,Crypto,7,3.7
TXN26306,08-11-2024,CUST_7020,35,Male,Pakistan,Home & Kitchen,Coffee Maker,108.89,3,0.18,267.87,Credit Card,1,3.3
TXN26307,08-11-2024,CUST_19506,30,Male,Pakistan,Electronics,Gaming Laptop,1443,2,0.29,2049.06,PayPal,12,1.4
TXN26308,08-11-2024,CUST_14121,33,Male,Pakistan,Electronics,Smartphone 128GB,1209.08,3,0.16,3046.88,PayPal,6,4.2
TXN26309,08-11-2024,CUST_14213,21,Male,Germany,Electronics,Wireless Noise-Canceling Headphones,664.9,5,0.28,2393.64,Bank Transfer,15,1.1
TXN26310,08-11-2024,CUST_12394,25,Male,Pakistan,Apparel,Formal Shirt,10.43,5,0.26,38.59,Credit Card,15,1.1
TXN26311,08-11-2024,CUST_5404,39,Male,UAE,Home & Kitchen,Blender,49.19,4,0.15,167.25,Bank Transfer,7,4
TXN26312,09-11-2024,CUST_7235,35,Female,Germany,Electronics,4K Smart TV,136.45,3,0.3,286.54,Credit Card,1,5
TXN26313,09-11-2024,CUST_16916,28,Male,UK,Apparel,Formal Shirt,31.23,3,0.19,75.89,Credit Card,8,3.6
TXN26314,09-11-2024,CUST_15234,48,Male,Pakistan,Home & Kitchen,Air Fryer,162.33,3,0.19,394.46,Credit Card,7,4.2
TXN26315,09-11-2024,CUST_12522,22,Female,UK,Sports,Tennis Racket,33.91,5,0.21,133.94,Credit Card,9,3.8
TXN26316,09-11-2024,CUST_22707,31,Male,USA,Electronics,Gaming Laptop,791.61,4,0.25,2374.83,PayPal,13,3.5
TXN26317,09-11-2024,CUST_4582,29,Female,India,Apparel,Running Shoes,32.43,2,0.19,52.54,Credit Card,5,3.3
TXN26318,09-11-2024,CUST_22521,41,Female,UAE,Electronics,4K Smart TV,1094.54,4,0.16,3677.65,Credit Card,11,2.3
TXN26319,09-11-2024,CUST_9420,35,Female,Pakistan,Sports,Dumbbell Set,154.95,3,0.27,339.34,PayPal,3,3.7
TXN26320,09-11-2024,CUST_11791,33,Male,USA,Apparel,Formal Shirt,19.88,3,0.19,48.31,Credit Card,9,3.7
TXN26321,09-11-2024,CUST_6242,18,Female,UK,Apparel,Winter Jacket,115.71,4,0.19,374.9,PayPal,2,3
TXN26322,09-11-2024,CUST_8384,43,Female,Germany,Beauty,Face Wash,61.79,2,0.26,91.45,Credit Card,3,4.3
TXN26323,09-11-2024,CUST_5837,32,Female,Germany,Home & Kitchen,Air Fryer,31.48,2,0.21,49.74,Credit Card,6,4.4
TXN26324,09-11-2024,CUST_5165,36,Male,UK,Home & Kitchen,Coffee Maker,51.99,5,0.28,187.16,Bank Transfer,7,3.8
TXN26325,09-11-2024,CUST_5529,27,Male,USA,Electronics,4K Smart TV,1052.72,2,0.19,1705.41,Crypto,6,3.3
TXN26326,09-11-2024,CUST_16052,25,Female,Pakistan,Electronics,Smartphone 128GB,776.78,2,0.27,1134.1,Credit Card,12,2.7
TXN26327,09-11-2024,CUST_9128,49,Male,USA,Beauty,Moisturizing Cream,74.18,5,0.23,285.59,Credit Card,4,3.7
TXN26328,09-11-2024,CUST_16331,18,Female,Germany,Electronics,Smartphone 128GB,73.34,5,0.21,289.69,Credit Card,6,3.1
TXN26329,09-11-2024,CUST_17014,24,Male,Pakistan,Apparel,Running Shoes,61.48,5,0.28,221.33,PayPal,10,3.9
TXN26330,09-11-2024,CUST_12375,49,Female,UK,Home & Kitchen,Coffee Maker,125.12,2,0.3,175.17,Credit Card,14,1.6
TXN26331,09-11-2024,CUST_19227,41,Male,UK,Sports,Tennis Racket,111.85,5,0.18,458.59,PayPal,10,3.2
TXN26332,09-11-2024,CUST_17442,31,Male,India,Home & Kitchen,Air Fryer,206.55,2,0.24,313.96,PayPal,6,3.1
TXN26333,09-11-2024,CUST_9751,47,Female,UK,Beauty,Face Wash,37.59,4,0.23,115.78,Bank Transfer,9,3.8
TXN26334,09-11-2024,CUST_23220,39,Male,India,Sports,Dumbbell Set,34.49,2,0.2,55.18,Credit Card,5,3.8
TXN26335,09-11-2024,CUST_19895,37,Non-binary,UK,Home & Kitchen,Vacuum Cleaner,275.1,4,0.18,902.33,Bank Transfer,11,2.4
TXN26336,09-11-2024,CUST_5440,37,Male,Germany,Beauty,Perfume,26.52,4,0.24,80.62,Credit Card,2,4.9
TXN26337,09-11-2024,CUST_14920,39,Female,UAE,Sports,Tennis Racket,18.82,4,0.17,62.48,Credit Card,11,1.9
TXN26338,09-11-2024,CUST_4200,40,Male,Germany,Apparel,Running Shoes,75.01,5,0.22,292.54,Crypto,2,5
TXN26339,09-11-2024,CUST_13915,56,Male,India,Apparel,Denim Jeans,13.53,4,0.19,43.84,Credit Card,9,4.3
TXN26340,09-11-2024,CUST_15303,33,Female,Pakistan,Sports,Dumbbell Set,196.01,2,0.15,333.22,PayPal,13,1.2
TXN26341,09-11-2024,CUST_22177,33,Female,India,Sports,Cycling Helmet,54.35,5,0.19,220.12,PayPal,7,4.7
TXN26342,09-11-2024,CUST_14931,22,Female,USA,Apparel,Formal Shirt,63.84,2,0.29,90.65,PayPal,5,4.5
TXN26343,09-11-2024,CUST_17728,34,Female,USA,Sports,Yoga Mat,111.16,5,0.26,411.29,Credit Card,3,4.1
TXN26344,09-11-2024,CUST_22540,53,Male,India,Home & Kitchen,Blender,121.96,5,0.23,469.55,Credit Card,11,2
TXN26345,09-11-2024,CUST_9220,44,Male,UAE,Home & Kitchen,Vacuum Cleaner,136.95,5,0.16,575.19,PayPal,15,1
TXN26346,09-11-2024,CUST_6042,29,Non-binary,India,Electronics,Wireless Noise-Canceling Headphones,1269.61,5,0.27,4634.08,Credit Card,5,4
TXN26347,09-11-2024,CUST_11805,35,Male,Pakistan,Electronics,Gaming Laptop,1144.97,4,0.16,3847.1,Credit Card,6,3.4
TXN26348,09-11-2024,CUST_4165,22,Female,UK,Home & Kitchen,Blender,45.77,2,0.26,67.74,Credit Card,6,4.3
TXN26349,09-11-2024,CUST_21018,25,Male,UAE,Apparel,Cotton T-Shirt,57.15,5,0.2,228.6,Credit Card,11,1.3
TXN26350,09-11-2024,CUST_21783,36,Non-binary,Germany,Apparel,Formal Shirt,29.61,5,0.22,115.48,Credit Card,4,3.7
TXN26351,09-11-2024,CUST_9969,30,Male,UK,Home & Kitchen,Microwave Oven,203.25,2,0.18,333.33,PayPal,9,3.5
TXN26352,09-11-2024,CUST_13462,24,Male,India,Apparel,Winter Jacket,141.42,3,0.18,347.89,PayPal,2,3.1
TXN26353,09-11-2024,CUST_23061,39,Female,Germany,Apparel,Cotton T-Shirt,45.02,5,0.27,164.32,PayPal,6,4.3
TXN26354,09-11-2024,CUST_4832,34,Female,Germany,Electronics,4K Smart TV,547.3,2,0.17,908.52,Credit Card,3,3.3
TXN26355,09-11-2024,CUST_13140,19,Male,India,Apparel,Winter Jacket,101.99,5,0.27,372.26,Credit Card,8,4
TXN26356,09-11-2024,CUST_21999,18,Female,Germany,Electronics,Smartwatch,448.84,4,0.16,1508.1,Credit Card,15,2.4
TXN26357,09-11-2024,CUST_20304,29,Female,UK,Beauty,Moisturizing Cream,8.87,5,0.15,37.7,PayPal,10,3.1
TXN26358,09-11-2024,CUST_8654,19,Female,Germany,Apparel,Running Shoes,92.86,2,0.23,143,Credit Card,14,2.5
TXN26359,09-11-2024,CUST_14732,18,Female,UK,Sports,Football,109.82,3,0.28,237.21,Credit Card,11,1.2
TXN26360,09-11-2024,CUST_21204,46,Male,UAE,Sports,Football,71.91,4,0.25,215.73,Credit Card,4,3.8
TXN26361,09-11-2024,CUST_20173,34,Male,UK,Beauty,Moisturizing Cream,10.56,5,0.16,44.35,PayPal,8,3.2
TXN26362,09-11-2024,CUST_20570,32,Female,USA,Electronics,Smartphone 128GB,1185.45,3,0.17,2951.77,Bank Transfer,1,3.5
TXN26363,09-11-2024,CUST_9846,33,Female,UAE,Apparel,Running Shoes,110.13,4,0.2,352.42,Bank Transfer,7,3.3
TXN26364,09-11-2024,CUST_16495,23,Male,Germany,Beauty,Perfume,74.52,2,0.22,116.25,Credit Card,2,3.4
TXN26365,09-11-2024,CUST_17709,39,Male,India,Electronics,4K Smart TV,335.38,4,0.18,1100.05,Credit Card,12,1.5
TXN26366,09-11-2024,CUST_20351,33,Non-binary,Pakistan,Sports,Yoga Mat,84.86,4,0.25,254.58,PayPal,4,3.5
TXN26367,09-11-2024,CUST_14307,27,Male,USA,Sports,Football,163.87,3,0.26,363.79,PayPal,4,3
TXN26368,09-11-2024,CUST_9707,28,Male,UK,Apparel,Denim Jeans,43.94,2,0.2,70.3,Bank Transfer,14,1.1
TXN26369,09-11-2024,CUST_11504,22,Male,UAE,Home & Kitchen,Coffee Maker,83.21,4,0.28,239.64,PayPal,8,4.5
TXN26370,09-11-2024,CUST_8218,30,Female,USA,Home & Kitchen,Air Fryer,160.89,2,0.27,234.9,Credit Card,15,3.5
TXN26371,09-11-2024,CUST_15256,32,Female,USA,Electronics,Smartwatch,1220.83,2,0.27,1782.41,Credit Card,15,2.8
TXN26372,09-11-2024,CUST_15685,30,Male,UAE,Home & Kitchen,Blender,139.45,3,0.28,301.21,PayPal,5,3.4
TXN26373,09-11-2024,CUST_12624,35,Female,Pakistan,Electronics,Smartwatch,452.16,4,0.26,1338.39,Credit Card,3,3.5
TXN26374,09-11-2024,CUST_19312,34,Female,India,Beauty,Perfume,23.44,5,0.23,90.24,Credit Card,9,4.5
TXN26375,09-11-2024,CUST_12311,37,Female,Pakistan,Apparel,Denim Jeans,29.9,3,0.27,65.48,Bank Transfer,9,4.4
TXN26376,09-11-2024,CUST_19127,44,Female,UK,Apparel,Denim Jeans,37.11,3,0.22,86.84,Credit Card,6,4.3
TXN26377,09-11-2024,CUST_12369,40,Male,India,Sports,Yoga Mat,96.48,5,0.25,361.8,Bank Transfer,7,3.2
TXN26378,09-11-2024,CUST_23197,44,Female,India,Beauty,Perfume,74.96,5,0.23,288.6,Credit Card,14,1.1
TXN26379,09-11-2024,CUST_4511,26,Non-binary,UAE,Electronics,4K Smart TV,1044.47,4,0.2,3342.3,PayPal,7,3.5
TXN26380,09-11-2024,CUST_18880,29,Male,USA,Electronics,Gaming Laptop,575.31,3,0.19,1398,Credit Card,10,4.3
TXN26381,09-11-2024,CUST_22996,41,Male,USA,Sports,Tennis Racket,113.93,5,0.25,427.24,PayPal,11,1.5
TXN26382,09-11-2024,CUST_12813,41,Non-binary,Germany,Home & Kitchen,Vacuum Cleaner,218.1,2,0.2,348.96,Bank Transfer,14,2.6
TXN26383,09-11-2024,CUST_5045,28,Male,India,Apparel,Running Shoes,52.05,2,0.26,77.03,Credit Card,6,3.5
TXN26384,09-11-2024,CUST_15523,41,Female,Pakistan,Beauty,Hair Serum,41.48,3,0.17,103.29,Bank Transfer,9,3
TXN26385,09-11-2024,CUST_22434,25,Non-binary,Pakistan,Electronics,Smartwatch,1084.94,2,0.24,1649.11,Credit Card,14,3.5
TXN26386,09-11-2024,CUST_6460,39,Male,UAE,Beauty,Perfume,39.31,2,0.16,66.04,Credit Card,1,4.1
TXN26387,09-11-2024,CUST_12618,34,Male,USA,Apparel,Cotton T-Shirt,90.45,4,0.23,278.59,Bank Transfer,12,2.1
TXN26388,09-11-2024,CUST_19591,21,Male,Germany,Apparel,Winter Jacket,101.02,4,0.21,319.22,Credit Card,8,3
TXN26389,09-11-2024,CUST_21485,30,Male,India,Electronics,Wireless Noise-Canceling Headphones,1234.37,3,0.17,3073.58,PayPal,9,4.7
TXN26390,09-11-2024,CUST_8565,56,Female,USA,Home & Kitchen,Microwave Oven,211.93,4,0.3,593.4,Credit Card,5,3.3
TXN26391,09-11-2024,CUST_15240,37,Female,India,Sports,Yoga Mat,101.45,4,0.29,288.12,PayPal,1,4.5
TXN26392,09-11-2024,CUST_8089,58,Male,USA,Home & Kitchen,Blender,81.97,2,0.23,126.23,PayPal,7,3.9
TXN26393,09-11-2024,CUST_23335,20,Male,UAE,Apparel,Winter Jacket,68.93,3,0.2,165.43,Credit Card,4,3.4
TXN26394,09-11-2024,CUST_23377,42,Female,Germany,Electronics,Wireless Noise-Canceling Headphones,753.12,5,0.26,2786.54,PayPal,15,1.8
TXN26395,09-11-2024,CUST_23312,18,Female,India,Electronics,Gaming Laptop,1378,3,0.23,3183.18,PayPal,8,4.3
TXN26396,09-11-2024,CUST_6382,34,Female,USA,Sports,Dumbbell Set,87.97,5,0.17,365.08,PayPal,3,4.3
TXN26397,09-11-2024,CUST_11758,41,Non-binary,UAE,Beauty,Moisturizing Cream,55.87,2,0.17,92.74,PayPal,12,1.1
TXN26398,09-11-2024,CUST_20552,43,Female,Germany,Home & Kitchen,Air Fryer,93.04,4,0.2,297.73,PayPal,14,1.7
TXN26399,09-11-2024,CUST_16997,27,Male,UK,Apparel,Formal Shirt,110.12,5,0.29,390.93,Bank Transfer,5,3.6
TXN26400,09-11-2024,CUST_20047,45,Male,Pakistan,Electronics,Gaming Laptop,1498.97,2,0.24,2278.43,Credit Card,5,4.1
TXN26401,09-11-2024,CUST_12700,29,Male,Germany,Apparel,Winter Jacket,119.45,5,0.24,453.91,PayPal,7,3.7
TXN26402,09-11-2024,CUST_18939,33,Male,Germany,Sports,Tennis Racket,133.19,2,0.22,207.78,Credit Card,3,4.6
TXN26403,09-11-2024,CUST_7530,30,Female,India,Electronics,Smartphone 128GB,200.96,3,0.2,482.3,Bank Transfer,1,4.5
TXN26404,09-11-2024,CUST_17847,23,Male,UAE,Apparel,Running Shoes,119.41,4,0.24,363.01,Credit Card,1,4.6
TXN26405,10-11-2024,CUST_15855,50,Male,India,Sports,Dumbbell Set,18.53,4,0.23,57.07,Credit Card,10,4.2
TXN26406,10-11-2024,CUST_11592,35,Male,UK,Electronics,Wireless Noise-Canceling Headphones,1026.48,5,0.2,4105.92,Credit Card,5,3.5
TXN26407,10-11-2024,CUST_21443,45,Male,Pakistan,Apparel,Running Shoes,30.43,2,0.17,50.51,Credit Card,3,4.3
TXN26408,10-11-2024,CUST_4107,45,Non-binary,Pakistan,Apparel,Formal Shirt,102.91,2,0.26,152.31,PayPal,12,1.8
TXN26409,10-11-2024,CUST_20599,25,Male,Germany,Electronics,Wireless Noise-Canceling Headphones,1311.99,4,0.15,4460.77,PayPal,2,4.2
TXN26410,10-11-2024,CUST_14978,47,Female,Pakistan,Home & Kitchen,Microwave Oven,117.03,4,0.21,369.81,Bank Transfer,6,3.3
TXN26411,10-11-2024,CUST_23775,40,Male,UK,Beauty,Hair Serum,37.15,5,0.3,130.03,Crypto,15,2
TXN26412,10-11-2024,CUST_5552,24,Female,UAE,Sports,Tennis Racket,150.89,2,0.16,253.5,Credit Card,5,4.3
TXN26413,10-11-2024,CUST_13212,39,Female,UAE,Beauty,Perfume,52.89,3,0.28,114.24,PayPal,4,3.2
TXN26414,10-11-2024,CUST_6126,24,Male,USA,Electronics,Wireless Noise-Canceling Headphones,687.25,5,0.29,2439.74,Credit Card,4,3.5
TXN26415,10-11-2024,CUST_23452,51,Female,USA,Beauty,Lipstick Set,49.61,3,0.25,111.62,Credit Card,9,4.4
TXN26416,10-11-2024,CUST_14870,43,Male,India,Beauty,Perfume,54.97,4,0.2,175.9,Credit Card,1,3.6
TXN26417,10-11-2024,CUST_15886,34,Female,USA,Home & Kitchen,Vacuum Cleaner,154.22,5,0.29,547.48,Credit Card,6,3.9
TXN26418,10-11-2024,CUST_18430,47,Male,UK,Beauty,Hair Serum,29.15,5,0.27,106.4,Credit Card,13,2.5
TXN26419,10-11-2024,CUST_11126,19,Female,Germany,Apparel,Running Shoes,102.04,4,0.15,346.94,PayPal,11,1.6
TXN26420,10-11-2024,CUST_17377,27,Female,India,Beauty,Lipstick Set,45.97,3,0.16,115.84,Credit Card,15,1.4
TXN26421,10-11-2024,CUST_22847,32,Male,UAE,Sports,Football,45.9,3,0.15,117.04,PayPal,6,3.6
TXN26422,10-11-2024,CUST_20247,57,Male,UK,Home & Kitchen,Microwave Oven,219.05,2,0.29,311.05,Credit Card,2,4
TXN26423,10-11-2024,CUST_6508,24,Male,USA,Sports,Yoga Mat,27.03,4,0.25,81.09,Credit Card,7,4.9
TXN26424,10-11-2024,CUST_21102,18,Non-binary,UK,Apparel,Formal Shirt,144.56,3,0.28,312.25,Credit Card,10,4.7
TXN26425,10-11-2024,CUST_5557,20,Male,India,Apparel,Winter Jacket,60.04,4,0.17,199.33,Bank Transfer,6,3
TXN26426,10-11-2024,CUST_6856,44,Non-binary,Germany,Apparel,Formal Shirt,12.85,3,0.29,27.37,Credit Card,15,1.2
TXN26427,10-11-2024,CUST_21438,29,Female,Germany,Apparel,Formal Shirt,64.42,5,0.19,260.9,Credit Card,1,4.1
TXN26428,10-11-2024,CUST_16739,33,Male,Germany,Electronics,Wireless Noise-Canceling Headphones,1439.22,5,0.2,5756.88,PayPal,6,4.9
TXN26429,10-11-2024,CUST_4056,42,Male,Pakistan,Sports,Tennis Racket,192.4,2,0.16,323.23,PayPal,1,4
TXN26430,10-11-2024,CUST_20096,33,Male,UK,Apparel,Cotton T-Shirt,53.66,5,0.28,193.18,PayPal,9,3.7
TXN26431,10-11-2024,CUST_7316,37,Non-binary,UK,Sports,Cycling Helmet,120.93,3,0.23,279.35,Crypto,9,3.5
TXN26432,10-11-2024,CUST_11001,40,Female,Pakistan,Sports,Yoga Mat,46.14,5,0.22,179.95,PayPal,9,4.1
TXN26433,10-11-2024,CUST_21293,30,Female,India,Sports,Yoga Mat,31.56,4,0.24,95.94,Crypto,13,2.3
TXN26434,10-11-2024,CUST_15065,33,Female,India,Electronics,Smartphone 128GB,934.11,4,0.17,3101.25,PayPal,5,3.6
TXN26435,10-11-2024,CUST_8163,37,Male,USA,Beauty,Face Wash,14.2,3,0.22,33.23,Credit Card,5,4.7
TXN26436,10-11-2024,CUST_4559,43,Non-binary,India,Electronics,Wireless Noise-Canceling Headphones,1322.81,3,0.19,3214.43,PayPal,13,1.5
TXN26437,10-11-2024,CUST_13423,27,Non-binary,UAE,Apparel,Formal Shirt,20.85,2,0.27,30.44,Credit Card,15,1.5
TXN26438,10-11-2024,CUST_18762,18,Male,India,Electronics,Smartwatch,168.77,2,0.2,270.03,Crypto,11,1.2
TXN26439,10-11-2024,CUST_19199,41,Non-binary,Germany,Electronics,Smartwatch,202.16,2,0.24,307.28,Credit Card,1,4.6
TXN26440,10-11-2024,CUST_9541,44,Non-binary,UAE,Apparel,Winter Jacket,33.47,4,0.23,103.09,Credit Card,7,3.4
TXN26441,10-11-2024,CUST_9337,37,Female,UAE,Home & Kitchen,Blender,289.91,3,0.15,739.27,Credit Card,8,4.9
TXN26442,10-11-2024,CUST_22910,37,Male,UK,Beauty,Lipstick Set,73.63,2,0.16,123.7,PayPal,15,1
TXN26443,10-11-2024,CUST_19387,29,Female,Germany,Apparel,Formal Shirt,91.18,3,0.17,227.04,Credit Card,9,4.5
TXN26444,10-11-2024,CUST_15352,40,Non-binary,UK,Beauty,Lipstick Set,36.83,4,0.15,125.22,PayPal,15,2.5
TXN26445,10-11-2024,CUST_19143,43,Male,UK,Electronics,Wireless Noise-Canceling Headphones,1301.88,3,0.27,2851.12,Crypto,15,1.7
TXN26446,10-11-2024,CUST_16932,35,Female,UK,Sports,Tennis Racket,163.15,4,0.25,489.45,Bank Transfer,8,3
TXN26447,10-11-2024,CUST_9170,59,Male,USA,Apparel,Winter Jacket,95.8,3,0.21,227.05,PayPal,10,3.2
TXN26448,10-11-2024,CUST_10133,19,Male,Germany,Electronics,Smartphone 128GB,874.18,3,0.25,1966.9,Credit Card,7,3.4
TXN26449,10-11-2024,CUST_13792,36,Non-binary,Pakistan,Home & Kitchen,Vacuum Cleaner,244.55,3,0.3,513.56,Credit Card,5,3.8
TXN26450,10-11-2024,CUST_14301,23,Male,UAE,Sports,Football,118.28,5,0.3,413.98,Bank Transfer,14,1.2
TXN26451,10-11-2024,CUST_16069,43,Female,Pakistan,Electronics,4K Smart TV,807.94,5,0.18,3312.55,Bank Transfer,14,1.2
TXN26452,10-11-2024,CUST_22005,19,Male,USA,Electronics,Smartwatch,846.47,4,0.26,2505.55,Credit Card,15,2.1
TXN26453,10-11-2024,CUST_11786,21,Male,Germany,Apparel,Winter Jacket,12.66,3,0.28,27.35,PayPal,11,2.4
TXN26454,10-11-2024,CUST_23806,28,Male,USA,Beauty,Lipstick Set,66.95,3,0.2,160.68,PayPal,8,3.5
TXN26455,10-11-2024,CUST_23317,37,Male,USA,Beauty,Face Wash,39.59,4,0.24,120.35,Bank Transfer,11,2.7
TXN26456,10-11-2024,CUST_21885,29,Non-binary,UAE,Electronics,Smartphone 128GB,1049.05,5,0.24,3986.39,PayPal,6,3.8
TXN26457,10-11-2024,CUST_14764,29,Male,Germany,Electronics,Gaming Laptop,622.93,4,0.19,2018.29,Credit Card,12,3.5
TXN26458,10-11-2024,CUST_18138,33,Female,UAE,Sports,Football,151.58,5,0.24,576,PayPal,2,4.4
TXN26459,10-11-2024,CUST_13339,32,Male,UAE,Home & Kitchen,Coffee Maker,236.43,3,0.17,588.71,PayPal,9,3.6
TXN26460,10-11-2024,CUST_6998,49,Female,India,Electronics,Gaming Laptop,1204.03,5,0.28,4334.51,PayPal,6,4.1
TXN26461,10-11-2024,CUST_23059,41,Male,Pakistan,Beauty,Moisturizing Cream,72.5,3,0.3,152.25,Bank Transfer,8,3.2
TXN26462,10-11-2024,CUST_6443,31,Male,Pakistan,Beauty,Perfume,7.85,2,0.15,13.34,Credit Card,13,2
TXN26463,10-11-2024,CUST_10779,55,Female,UK,Home & Kitchen,Microwave Oven,264.24,3,0.2,634.18,Bank Transfer,4,4.4
TXN26464,10-11-2024,CUST_11669,39,Female,UK,Apparel,Cotton T-Shirt,113.24,4,0.26,335.19,Crypto,14,2.5
TXN26465,10-11-2024,CUST_22994,25,Male,Pakistan,Electronics,4K Smart TV,298.83,3,0.22,699.26,PayPal,11,1.5
TXN26466,10-11-2024,CUST_8849,37,Female,UAE,Sports,Tennis Racket,35.46,3,0.25,79.78,Credit Card,6,4.1
TXN26467,10-11-2024,CUST_16462,40,Female,Germany,Sports,Cycling Helmet,33.75,5,0.19,136.69,Credit Card,4,3.7
TXN26468,10-11-2024,CUST_12466,28,Male,USA,Electronics,Wireless Noise-Canceling Headphones,931.07,5,0.3,3258.74,Bank Transfer,13,1.3
TXN26469,10-11-2024,CUST_9622,24,Female,USA,Apparel,Formal Shirt,49.81,4,0.27,145.45,Crypto,6,4.8
TXN26470,10-11-2024,CUST_16932,35,Female,USA,Sports,Yoga Mat,165.49,3,0.16,417.03,Bank Transfer,7,3.5
TXN26471,10-11-2024,CUST_21421,31,Female,Germany,Apparel,Running Shoes,106.2,3,0.17,264.44,PayPal,10,4.2
TXN26472,10-11-2024,CUST_18307,49,Male,Germany,Apparel,Formal Shirt,57.09,2,0.16,95.91,Credit Card,10,4.9
TXN26473,10-11-2024,CUST_4500,42,Female,Germany,Beauty,Moisturizing Cream,21.14,3,0.21,50.1,Bank Transfer,9,3.4
TXN26474,10-11-2024,CUST_12658,28,Male,Germany,Electronics,Gaming Laptop,1167.1,2,0.19,1890.7,PayPal,15,1.8
TXN26475,10-11-2024,CUST_8393,39,Male,UAE,Electronics,Wireless Noise-Canceling Headphones,320.27,3,0.29,682.18,Credit Card,1,3.1
TXN26476,10-11-2024,CUST_11510,47,Male,Germany,Sports,Dumbbell Set,88.58,3,0.24,201.96,Bank Transfer,5,4.8
TXN26477,10-11-2024,CUST_20983,21,Female,Germany,Home & Kitchen,Blender,233.43,4,0.2,746.98,Bank Transfer,9,4
TXN26478,10-11-2024,CUST_23217,24,Female,UK,Electronics,Smartwatch,889.35,3,0.25,2001.04,PayPal,5,3.4
TXN26479,10-11-2024,CUST_7837,34,Male,Germany,Sports,Football,157.14,2,0.16,264,PayPal,10,3.7
TXN26480,10-11-2024,CUST_13087,35,Female,Pakistan,Sports,Cycling Helmet,174.23,4,0.26,515.72,Credit Card,13,1.6
TXN26481,10-11-2024,CUST_12088,34,Male,UK,Apparel,Cotton T-Shirt,58.23,2,0.26,86.18,Credit Card,14,1.2
TXN26482,10-11-2024,CUST_13457,31,Non-binary,UK,Home & Kitchen,Microwave Oven,178.15,5,0.28,641.34,PayPal,3,4.2
TXN26483,10-11-2024,CUST_21254,31,Female,UAE,Apparel,Winter Jacket,61.59,5,0.27,224.8,Bank Transfer,5,4.5
TXN26484,10-11-2024,CUST_4167,38,Female,UK,Beauty,Hair Serum,73.98,3,0.2,177.55,PayPal,12,2.1
TXN26485,10-11-2024,CUST_22722,46,Male,Germany,Beauty,Face Wash,58.53,2,0.24,88.97,Credit Card,14,1.1
TXN26486,10-11-2024,CUST_15047,30,Non-binary,USA,Apparel,Cotton T-Shirt,107.63,2,0.19,174.36,Credit Card,6,3.4
TXN26487,10-11-2024,CUST_12495,59,Non-binary,India,Apparel,Running Shoes,68.25,5,0.25,255.94,Credit Card,2,3.5
TXN26488,10-11-2024,CUST_14922,54,Female,Germany,Home & Kitchen,Blender,78.27,3,0.22,183.15,Bank Transfer,12,1.5
TXN26489,10-11-2024,CUST_7967,48,Male,India,Electronics,Smartphone 128GB,1182.12,2,0.15,2009.6,Credit Card,9,4.6
TXN26490,10-11-2024,CUST_14777,41,Female,Pakistan,Electronics,Wireless Noise-Canceling Headphones,1188.24,4,0.29,3374.6,Bank Transfer,6,3.6
TXN26491,10-11-2024,CUST_17565,55,Male,Germany,Home & Kitchen,Vacuum Cleaner,246.1,4,0.2,787.52,Credit Card,12,3.5
TXN26492,10-11-2024,CUST_14792,32,Female,UAE,Electronics,4K Smart TV,118.98,3,0.18,292.69,Bank Transfer,6,3.9
TXN26493,10-11-2024,CUST_20986,26,Non-binary,Germany,Electronics,Smartwatch,428.41,3,0.16,1079.59,PayPal,2,4.9
TXN26494,10-11-2024,CUST_13990,29,Female,India,Electronics,Gaming Laptop,1269.68,5,0.3,4443.88,Bank Transfer,1,3.5
TXN26495,10-11-2024,CUST_11420,24,Male,Pakistan,Electronics,Wireless Noise-Canceling Headphones,969.77,3,0.29,2065.61,Credit Card,3,4.6
TXN26496,10-11-2024,CUST_20783,36,Male,UK,Electronics,Smartwatch,603,2,0.17,1000.98,Bank Transfer,15,2.4
TXN26497,10-11-2024,CUST_22182,37,Non-binary,UK,Beauty,Moisturizing Cream,66.63,5,0.22,259.86,Credit Card,6,3.5
TXN26498,11-11-2024,CUST_13281,37,Male,Pakistan,Beauty,Face Wash,21.06,5,0.19,85.29,Credit Card,6,3.7
TXN26499,11-11-2024,CUST_6318,34,Female,UK,Apparel,Denim Jeans,86.61,3,0.28,187.08,Credit Card,9,4.3
TXN26500,11-11-2024,CUST_4206,36,Male,India,Electronics,Smartphone 128GB,297.32,4,0.29,844.39,Bank Transfer,12,1.3
TXN26501,11-11-2024,CUST_15799,52,Male,India,Electronics,Wireless Noise-Canceling Headphones,561.37,3,0.24,1279.92,Credit Card,2,4.8
